country,state,city,latitude,longitude
Australia,New South Wales,Currans Hill,-34.04311000,150.77301000
Australia,New South Wales,Daceyville,-33.92879000,151.22577000
Australia,New South Wales,Dalmeny,-36.16608000,150.12912000
Australia,New South Wales,Dapto,-34.50386000,150.79416000
Australia,New South Wales,Darling Point,-33.87064000,151.23895000
Australia,New South Wales,Darlinghurst,-33.87939000,151.21925000
Australia,New South Wales,Darlington,-33.89103000,151.19548000
Australia,New South Wales,Darlington Point,-34.56942000,145.99870000
Australia,New South Wales,Davidson,-33.74297000,151.20080000
Australia,New South Wales,Davistown,-33.48559000,151.36151000
Australia,New South Wales,Dean Park,-33.73539000,150.85958000
Australia,New South Wales,Dee Why,-33.75110000,151.28886000
Australia,New South Wales,Denham Court,-33.98307000,150.84606000
Australia,New South Wales,Deniliquin,-35.53245000,144.95364000
Australia,New South Wales,Denistone,-33.79835000,151.09051000
Australia,New South Wales,Denistone East,-33.79600000,151.09740000
Australia,New South Wales,Denman,-32.38788000,150.68935000
Australia,New South Wales,Dharruk,-33.74814000,150.81561000
Australia,New South Wales,Dolls Point,-33.99341000,151.14474000
Australia,New South Wales,Doonside,-33.76667000,150.86667000
Australia,New South Wales,Dora Creek,-33.08139000,151.49677000
Australia,New South Wales,Dorrigo,-30.34112000,152.71394000
Australia,New South Wales,Double Bay,-33.87782000,151.24354000
Australia,New South Wales,Douglas Park,-34.18496000,150.71449000
Australia,New South Wales,Dover Heights,-33.87083000,151.27917000
Australia,New South Wales,Drummoyne,-33.85237000,151.15491000
Australia,New South Wales,Dubbo,-32.24295000,148.60484000
Australia,New South Wales,Dudley,-32.99373000,151.72197000
Australia,New South Wales,Dulwich Hill,-33.90410000,151.13945000
Australia,New South Wales,Dundas Valley,-33.78826000,151.05261000
Australia,New South Wales,Dunedoo,-32.01634000,149.38710000
Australia,New South Wales,Dungog,-32.34619000,151.61122000
Australia,New South Wales,Dural,-33.68333000,151.01667000
Australia,New South Wales,Eagle Vale,-34.03747000,150.81360000
Australia,New South Wales,Earlwood,-33.92090000,151.12506000
Australia,New South Wales,East Albury,-36.08144000,146.92991000
Australia,New South Wales,East Ballina,-28.85709000,153.58736000
Australia,New South Wales,East Branxton,-32.65372000,151.36559000
Australia,New South Wales,East Corrimal,-34.37606000,150.91078000
Australia,New South Wales,East Gosford,-33.43874000,151.35338000
Australia,New South Wales,East Hills,-33.96099000,150.98822000
