country,state,city,latitude,longitude
Canada,Newfoundland and Labrador,Goulds,47.45532000,-52.77552000
Canada,Newfoundland and Labrador,Grand Bank,47.09995000,-55.76504000
Canada,Newfoundland and Labrador,Grand Falls-Windsor,48.93324000,-55.66492000
Canada,Newfoundland and Labrador,Happy Valley-Goose Bay,53.30380000,-60.32576000
Canada,Newfoundland and Labrador,Harbour Breton,47.48325000,-55.79833000
Canada,Newfoundland and Labrador,Labrador City,52.94626000,-66.91137000
Canada,Newfoundland and Labrador,Lewisporte,49.24993000,-55.04816000
Canada,Newfoundland and Labrador,Marystown,47.16663000,-55.14829000
Canada,Newfoundland and Labrador,Mount Pearl,47.51659000,-52.78135000
Canada,Newfoundland and Labrador,Pasadena,49.01671000,-57.59837000
Canada,Newfoundland and Labrador,Springdale,49.49995000,-56.06492000
Canada,Newfoundland and Labrador,St. Anthony,51.37039000,-55.59743000
Canada,Newfoundland and Labrador,St. John's,47.56494000,-52.70931000
Canada,Newfoundland and Labrador,Stephenville,48.55001000,-58.58180000
Canada,Newfoundland and Labrador,Stephenville Crossing,48.50001000,-58.43180000
Canada,Newfoundland and Labrador,Torbay,47.66659000,-52.73135000
Canada,Newfoundland and Labrador,Upper Island Cove,47.64989000,-53.21478000
Canada,Newfoundland and Labrador,Wabana,47.63319000,-52.94806000
Canada,Northwest Territories,Behchokǫ̀,62.80250000,-116.04639000
Canada,Northwest Territories,Fort McPherson,67.43863000,-134.88543000
Canada,Northwest Territories,Fort Smith,60.00439000,-111.88871000
Canada,Northwest Territories,Hay River,60.81555000,-115.79993000
Canada,Northwest Territories,Inuvik,68.34986000,-133.72181000
Canada,Northwest Territories,Norman Wells,65.28201000,-126.83290000
Canada,Northwest Territories,Yellowknife,62.45411000,-114.37248000
Canada,Nova Scotia,Amherst,45.83345000,-64.19874000
Canada,Nova Scotia,Annapolis County,44.58345000,-65.16551000
Canada,Nova Scotia,Antigonish,45.61685000,-61.99858000
Canada,Nova Scotia,Berwick,45.05015000,-64.73208000
Canada,Nova Scotia,Bridgewater,44.37856000,-64.51882000
Canada,Nova Scotia,Cape Breton County,46.00014000,-60.31516000
Canada,Nova Scotia,Chester,44.54225000,-64.23891000
Canada,Nova Scotia,Colchester,45.33345000,-63.24868000
Canada,Nova Scotia,Cole Harbour,44.67244000,-63.47506000
Canada,Nova Scotia,Cow Bay,44.63141000,-63.43218000
Canada,Nova Scotia,Dartmouth,44.67134000,-63.57719000
Canada,Nova Scotia,Digby,44.62188000,-65.75860000
Canada,Nova Scotia,Digby County,44.36685000,-65.69884000
Canada,Nova Scotia,English Corner,44.73345000,-63.78201000
Canada,Nova Scotia,Eskasoni 3,45.94522000,-60.61617000
Canada,Nova Scotia,Fall River,44.81685000,-63.61540000
Canada,Nova Scotia,Glace Bay,46.19695000,-59.95698000
Canada,Nova Scotia,Greenwood,44.97413000,-64.93169000
Canada,Nova Scotia,Halifax,44.64533000,-63.57239000
Canada,Nova Scotia,Hantsport,45.06685000,-64.16544000
Canada,Nova Scotia,Hayes Subdivision,45.05519000,-64.58795000
Canada,Nova Scotia,Kentville,45.07710000,-64.49605000
Canada,Nova Scotia,Lake Echo,44.73345000,-63.38198000
Canada,Nova Scotia,Lantz,44.98345000,-63.48199000
Canada,Nova Scotia,Lower Sackville,44.77599000,-63.67865000
Canada,Nova Scotia,Lunenburg,44.37847000,-64.31658000
Canada,Nova Scotia,Middleton,44.94284000,-65.07022000
Canada,Nova Scotia,New Glasgow,45.58344000,-62.64863000
Canada,Nova Scotia,Oxford,45.73345000,-63.86542000
Canada,Nova Scotia,Parrsboro,45.40567000,-64.32585000
Canada,Nova Scotia,Pictou,45.67875000,-62.70936000
Canada,Nova Scotia,Pictou County,45.50015000,-62.58193000
Canada,Nova Scotia,Port Hawkesbury,45.61685000,-61.34853000
Canada,Nova Scotia,Port Williams,45.10015000,-64.41546000
Canada,Nova Scotia,Princeville,45.76684000,-61.29853000
Canada,Nova Scotia,Shelburne,43.76325000,-65.32355000
Canada,Nova Scotia,Springhill,45.65015000,-64.04873000
Canada,Nova Scotia,Sydney,46.13510000,-60.18310000
Canada,Nova Scotia,Sydney Mines,46.23669000,-60.21767000
Canada,Nova Scotia,Truro,45.36685000,-63.26538000
Canada,Nova Scotia,Windsor,44.98345000,-64.13204000
Canada,Nova Scotia,Wolfville,45.08345000,-64.36546000
Canada,Nova Scotia,Yarmouth,43.83345000,-66.11557000
Canada,Nunavut,Clyde River,70.47233000,-68.58987000
Canada,Nunavut,Gjoa Haven,68.62602000,-95.87836000
Canada,Nunavut,Iqaluit,63.74697000,-68.51727000
Canada,Nunavut,Kugluktuk,67.82743000,-115.09649000
Canada,Nunavut,Pangnirtung,66.14642000,-65.69996000
Canada,Nunavut,Rankin Inlet,62.80906000,-92.08534000
Canada,Ontario,Ajax,43.85012000,-79.03288000
Canada,Ontario,Algoma,47.88364000,-84.42406000
Canada,Ontario,Alliston,44.15011000,-79.86635000
Canada,Ontario,Amherstburg,42.10009000,-83.09985000
Canada,Ontario,Amigo Beach,44.70011000,-79.39963000
Canada,Ontario,Ancaster,43.21806000,-79.98716000
Canada,Ontario,Angus,44.31681000,-79.88295000
Canada,Ontario,Arnprior,45.43341000,-76.34939000
Canada,Ontario,Atikokan,48.75667000,-91.62409000
Canada,Ontario,Attawapiskat,52.92774000,-82.41669000
Canada,Ontario,Aurora,44.00011000,-79.46632000
Canada,Ontario,Aylmer,42.76679000,-80.98302000
Canada,Ontario,Azilda,46.55008000,-81.09975000
Canada,Ontario,Ballantrae,44.03342000,-79.29960000
Canada,Ontario,Bancroft,45.05752000,-77.85702000
Canada,Ontario,Barrie,44.40011000,-79.66634000
Canada,Ontario,Bath,44.18342000,-76.78273000
Canada,Ontario,Belleville,44.16682000,-77.38277000
Canada,Ontario,Bells Corners,45.31588000,-75.83012000
Canada,Ontario,Belmont,42.88339000,-81.08303000
Canada,Ontario,Binbrook,43.12135000,-79.81104000
Canada,Ontario,Bluewater,43.46679000,-81.59977000
Canada,Ontario,Bourget,45.43340000,-75.14930000
Canada,Ontario,Bracebridge,45.03341000,-79.31633000
Canada,Ontario,Brampton,43.68341000,-79.76633000
Canada,Ontario,Brant,43.13340000,-80.34967000
Canada,Ontario,Brantford,43.13340000,-80.26636000
Canada,Ontario,Brockville,44.59132000,-75.68705000
Canada,Ontario,Brussels,43.73339000,-81.24975000
Canada,Ontario,Burford,43.10292000,-80.42869000
Canada,Ontario,Burlington,43.38621000,-79.83713000
Canada,Ontario,Cambridge,43.36010000,-80.31269000
Canada,Ontario,Camlachie,43.03596000,-82.16160000
Canada,Ontario,Capreol,46.70626000,-80.92109000
Canada,Ontario,Carleton Place,45.13341000,-76.14938000
Canada,Ontario,Casselman,45.31680000,-75.08260000
Canada,Ontario,Chatham,42.41224000,-82.18494000
Canada,Ontario,Chatham-Kent,42.40009000,-82.18310000
Canada,Ontario,Clarence-Rockland,45.55010000,-75.29101000
Canada,Ontario,Cobourg,43.95977000,-78.16515000
Canada,Ontario,Cochrane District,50.00022000,-82.99979000
Canada,Ontario,Collingwood,44.48340000,-80.21638000
Canada,Ontario,Concord,43.80011000,-79.48291000
Canada,Ontario,Constance Bay,45.50011000,-76.08267000
Canada,Ontario,Cookstown,44.18341000,-79.69964000
