http://branches.britishlegion.org.uk/branches/exmouth,Exmouth
http://branches.britishlegion.org.uk/branches/farnborough,Farnborough Hants RBL
http://branches.britishlegion.org.uk/branches/fawley,Fawley
http://branches.britishlegion.org.uk/branches/ferndown,Ferndown RBL
http://branches.britishlegion.org.uk/branches/flackwell-heath,Flackwell Heath & District Branch
http://branches.britishlegion.org.uk/branches/ford-district-branch,Ford & District
https://branches.britishlegion.org.uk/branches/fordingbridge/,Fordingbridge
http://branches.britishlegion.org.uk/branches/formby,Formby RBL
http://branches.britishlegion.org.uk/branches/frecheville,Frecheville RBL
http://branches.britishlegion.org.uk/branches/galanos,Galanos RBL Branch
http://branches.britishlegion.org.uk/branches/gloucester-city-rbl,Gloucester City
http://branches.britishlegion.org.uk/branches/goole,Goole & Howden RBL
http://branches.britishlegion.org.uk/branches/gravesham,Gravesham & Ebbsfleet RBL
http://branches.britishlegion.org.uk/branches/great-harwood,Great Harwood RBL
http://branches.britishlegion.org.uk/branches/forest-green-nailsworth,Forest Green & Nailsworth RBL
http://branches.britishlegion.org.uk/branches/frampton-cotterell,Frampton Cotterell RBL
http://branches.britishlegion.org.uk/branches/frome,Frome RBL
http://branches.britishlegion.org.uk/branches/gillingham,Gillingham RBL
http://branches.britishlegion.org.uk/branches/gnosall,Gnosall RBL
http://branches.britishlegion.org.uk/branches/gosport-and-alverstoke,Gosport & Alverstoke RBL
http://branches.britishlegion.org.uk/branches/graysthurrock,Grays RBL
http://branches.britishlegion.org.uk/branches/great-torrington,Great Torrington RBL
http://branches.britishlegion.org.uk/branches/greenford,Greenford RBL
http://branches.britishlegion.org.uk/branches/gresford,Gresford RBL
http://branches.britishlegion.org.uk/branches/hadleigh,Hadleigh Suffolk RBL
http://branches.britishlegion.org.uk/branches/hale,Hale RBL
http://branches.britishlegion.org.uk/branches/halifax-central,Halifax RBL
http://branches.britishlegion.org.uk/branches/halstead,Halstead
http://branches.britishlegion.org.uk/branches/hamstreet,Hamstreet
http://branches.britishlegion.org.uk/branches/harlow-town,Harlow Town RBL
http://branches.britishlegion.org.uk/branches/greens-norton,Greens Norton RBL
http://www.wakeringrblc.co.uk/,Gt Wakering & Dist RBL
http://branches.britishlegion.org.uk/branches/hailsham,Hailsham & District RBL
http://branches.britishlegion.org.uk/branches/halesowen,Halesowen RBL
http://branches.britishlegion.org.uk/branches/hallamshire,Hallamshire RBL
https://www.haltonrbl.co.uk/,Halton RBL
http://branches.britishlegion.org.uk/branches/hardwicke,Hardwicke RBL
http://branches.britishlegion.org.uk/branches/harpenden,Harpenden RBL
http://branches.britishlegion.org.uk/branches/hartland,Hartland RBL
http://branches.britishlegion.org.uk/branches/hartley-wintney,Hartley Wintney RBL
http://branches.britishlegion.org.uk/branches/haughley,Haughley RBL Branch
http://branches.britishlegion.org.uk/branches/hawkhurst,Hawkhurst RBL
http://branches.britishlegion.org.uk/branches/hayle,Hayle RBL
https://branches.britishlegion.org.uk/branches/hazel-grove/,Hazel Grove
http://branches.britishlegion.org.uk/branches/headingley,Headingley
http://branches.britishlegion.org.uk/branches/heckmondwike,Heckmondwike RBL
https://branches.britishlegion.org.uk/branches/hartlepool,Hartlepool RBL
http://branches.britishlegion.org.uk/branches/hathersage,Hathersage RBL
http://branches.britishlegion.org.uk/branches/havant,Havant RBL
http://branches.britishlegion.org.uk/branches/hayes,Hayes (Kent) RBL
http://branches.britishlegion.org.uk/branches/hayling-island,Hayling Island RBL
http://branches.britishlegion.org.uk/branches/hazlemere,Hazlemere & District RBL
https://branches.britishlegion.org.uk/branches/headley-district/,Headley & District
https://branches.britishlegion.org.uk/branches/heddington-and-stockley/,Heddington and Stockley RBL
http://branches.britishlegion.org.uk/branches/hednesford,Hednesford
http://branches.britishlegion.org.uk/branches/helmshore,Helmshore RBL
http://branches.britishlegion.org.uk/branches/henley,Henley In Arden RBL
http://branches.britishlegion.org.uk/branches/hereford-city-north,Hereford City North RBL
http://branches.britishlegion.org.uk/branches/hessle-branch/,Hessle Branch
http://branches.britishlegion.org.uk/branches/high-wycombe,High Wycombe RBL
http://branches.britishlegion.org.uk/branches/hillingdon,Hillingdon & Dist RBL
http://branches.britishlegion.org.uk/branches/holmes-chapel,Holmes Chapel RBL
http://branches.britishlegion.org.uk/branches/hedon,Hedon & Dist RBL
http://branches.britishlegion.org.uk/branches/hemel-hempstead,Hemel Hempstead RBL
